end_lat,end_lon,end_node,start_lat,start_lon,start_node,street_name
38.9110536,-77.0421209,2791267510,38.9103218,-77.0428087,1243973976,New Hampshire Avenue Northwest
38.9111289,-77.042051,49765081,38.9110536,-77.0421209,2791267510,New Hampshire Avenue Northwest
38.9112012,-77.0419823,2791267638,38.9111289,-77.042051,49765081,New Hampshire Avenue Northwest
38.9114533,-77.0417457,2791267653,38.9112012,-77.0419823,2791267638,New Hampshire Avenue Northwest
38.9115371,-77.0416664,49765083,38.9114533,-77.0417457,2791267653,New Hampshire Avenue Northwest
38.9116214,-77.0415878,2791267660,38.9115371,-77.0416664,49765083,New Hampshire Avenue Northwest
38.9116484,-77.0415624,5009936344,38.9116214,-77.0415878,2791267660,New Hampshire Avenue Northwest
38.91187,-77.041354,49765085,38.9116484,-77.0415624,5009936344,New Hampshire Avenue Northwest
38.9125359,-77.0407278,2791267721,38.91187,-77.041354,49765085,New Hampshire Avenue Northwest
38.912608,-77.04066,49765088,38.9125359,-77.0407278,2791267721,New Hampshire Avenue Northwest
38.9126254,-77.0406437,3301501278,38.912608,-77.04066,49765088,New Hampshire Avenue Northwest
38.9126817,-77.0405864,2791267809,38.9126254,-77.0406437,3301501278,New Hampshire Avenue Northwest
38.913359,-77.039957,49765092,38.9126817,-77.0405864,2791267809,New Hampshire Avenue Northwest
38.9140254,-77.039337,4117442189,38.913359,-77.039957,49765092,New Hampshire Avenue Northwest
38.914092,-77.039275,49765099,38.9140254,-77.039337,4117442189,New Hampshire Avenue Northwest
38.9141627,-77.0392082,4117436586,38.914092,-77.039275,49765099,New Hampshire Avenue Northwest
38.914542,-77.03885,49758513,38.9141627,-77.0392082,4117436586,New Hampshire Avenue Northwest
38.9148322,-77.0385746,4117423518,38.914542,-77.03885,49758513,New Hampshire Avenue Northwest
38.914935,-77.0384832,49758552,38.9148322,-77.0385746,4117423518,New Hampshire Avenue Northwest
38.9150423,-77.0383827,4117423520,38.914935,-77.0384832,49758552,New Hampshire Avenue Northwest
38.9155098,-77.0379446,4117423529,38.9150423,-77.0383827,4117423520,New Hampshire Avenue Northwest
38.9155744,-77.037884,49765108,38.9155098,-77.0379446,4117423529,New Hampshire Avenue Northwest
38.9156443,-77.0378169,4117423527,38.9155744,-77.037884,49765108,New Hampshire Avenue Northwest
38.9165536,-77.0369445,4887726880,38.9156443,-77.0378169,4117423527,New Hampshire Avenue Northwest
38.9166993,-77.0368047,2305183785,38.9165536,-77.0369445,4887726880,New Hampshire Avenue Northwest
38.9168492,-77.0366622,4117267010,38.9166993,-77.0368047,2305183785,New Hampshire Avenue Northwest
38.9168947,-77.0366179,2305183789,38.9168492,-77.0366622,4117267010,New Hampshire Avenue Northwest
38.917002,-77.0364987,49765113,38.9168947,-77.0366179,2305183789,New Hampshire Avenue Northwest
38.9102801,-77.0428623,1243974025,38.9103218,-77.0428087,1243973976,New Hampshire Avenue Northwest
38.9102425,-77.0429294,1243974024,38.9102801,-77.0428623,1243974025,New Hampshire Avenue Northwest
38.9102216,-77.0429911,1243974023,38.9102425,-77.0429294,1243974024,New Hampshire Avenue Northwest
38.9102133,-77.0430581,1243974022,38.9102216,-77.0429911,1243974023,New Hampshire Avenue Northwest
38.9102149,-77.0431406,49882353,38.9102133,-77.0430581,1243974022,New Hampshire Avenue Northwest
38.9102149,-77.0431406,49882353,38.9102133,-77.0430581,1243974022,New Hampshire Avenue Northwest
38.9102216,-77.0429911,1243974023,38.9102133,-77.0430581,1243974022,New Hampshire Avenue Northwest
38.9102425,-77.0429294,1243974024,38.9102216,-77.0429911,1243974023,New Hampshire Avenue Northwest
38.9102801,-77.0428623,1243974025,38.9102425,-77.0429294,1243974024,New Hampshire Avenue Northwest
38.9103218,-77.0428087,1243973976,38.9102801,-77.0428623,1243974025,New Hampshire Avenue Northwest
38.9101423,-77.0428596,1243973984,38.9101089,-77.0428596,1243973989,New Hampshire Avenue Northwest
38.9101778,-77.0428596,1243973982,38.9101423,-77.0428596,1243973984,New Hampshire Avenue Northwest
38.9102237,-77.0428462,1243973980,38.9101778,-77.0428596,1243973982,New Hampshire Avenue Northwest
38.9102821,-77.0428248,1243973978,38.9102237,-77.0428462,1243973980,New Hampshire Avenue Northwest
38.9103218,-77.0428087,1243973976,38.9102821,-77.0428248,1243973978,New Hampshire Avenue Northwest
38.9100839,-77.0428489,1243973990,38.9100266,-77.042819,49882371,New Hampshire Avenue Northwest
38.9101089,-77.0428596,1243973989,38.9100839,-77.0428489,1243973990,New Hampshire Avenue Northwest
38.9099987,-77.0427922,49882373,38.9100266,-77.042819,49882371,Dupont Circle Northwest
38.9099697,-77.0427675,49882375,38.9099987,-77.0427922,49882373,Dupont Circle Northwest
38.9099397,-77.042745,49882376,38.9099697,-77.0427675,49882375,Dupont Circle Northwest
38.9099087,-77.0427247,49882378,38.9099397,-77.042745,49882376,Dupont Circle Northwest
38.9098769,-77.0427066,49882379,38.9099087,-77.0427247,49882378,Dupont Circle Northwest
38.9098444,-77.0426909,49882381,38.9098769,-77.0427066,49882379,Dupont Circle Northwest
38.9098112,-77.0426775,49882383,38.9098444,-77.0426909,49882381,Dupont Circle Northwest
38.9097775,-77.0426666,49882385,38.9098112,-77.0426775,49882383,Dupont Circle Northwest
38.9097385,-77.0426571,49882387,38.9097775,-77.0426666,49882385,Dupont Circle Northwest
38.9096991,-77.0426509,49882389,38.9097385,-77.0426571,49882387,Dupont Circle Northwest
38.9096595,-77.0426479,49780027,38.9096991,-77.0426509,49882389,Dupont Circle Northwest
38.9096198,-77.0426482,49882392,38.9096595,-77.0426479,49780027,Dupont Circle Northwest
38.9095803,-77.0426518,49882395,38.9096198,-77.0426482,49882392,Dupont Circle Northwest
38.909541,-77.0426586,49882397,38.9095803,-77.0426518,49882395,Dupont Circle Northwest
38.9095021,-77.0426687,49882399,38.909541,-77.0426586,49882397,Dupont Circle Northwest
38.909441,-77.0426156,1243974284,38.9095021,-77.0426687,49882399,Massachusetts Avenue Northwest
38.9093971,-77.0425663,1243974280,38.909441,-77.0426156,1243974284,Massachusetts Avenue Northwest
38.9093513,-77.0425056,1243974278,38.9093971,-77.0425663,1243974280,Massachusetts Avenue Northwest
38.9092991,-77.0424224,1243974182,38.9093513,-77.0425056,1243974278,Massachusetts Avenue Northwest
38.9092573,-77.0423022,3011758102,38.9092991,-77.0424224,1243974182,Massachusetts Avenue Northwest
38.9091284,-77.0419461,3011758099,38.9092573,-77.0423022,3011758102,Massachusetts Avenue Northwest
38.9090685,-77.0417828,2791267276,38.9091284,-77.0419461,3011758099,Massachusetts Avenue Northwest
38.90903,-77.041676,49800319,38.9090685,-77.0417828,2791267276,Massachusetts Avenue Northwest
38.9089948,-77.0415748,2791267270,38.90903,-77.041676,49800319,Massachusetts Avenue Northwest
38.908956,-77.041464,3011757976,38.9089948,-77.0415748,2791267270,Massachusetts Avenue Northwest
38.9089217,-77.0413659,3011757975,38.908956,-77.041464,3011757976,Massachusetts Avenue Northwest
38.908861,-77.0411923,3011757970,38.9089217,-77.0413659,3011757975,Massachusetts Avenue Northwest
38.9087656,-77.0409198,3011757966,38.908861,-77.0411923,3011757970,Massachusetts Avenue Northwest
38.9087,-77.0407322,3011757965,38.9087656,-77.0409198,3011757966,Massachusetts Avenue Northwest
38.9086558,-77.0406059,3011758098,38.9087,-77.0407322,3011757965,Massachusetts Avenue Northwest
38.9086472,-77.0405811,3011758097,38.9086558,-77.0406059,3011758098,Massachusetts Avenue Northwest
38.9086243,-77.0405157,3011758096,38.9086472,-77.0405811,3011758097,Massachusetts Avenue Northwest
38.9086003,-77.0404472,3011757964,38.9086243,-77.0405157,3011758096,Massachusetts Avenue Northwest
38.9085523,-77.0403069,3011758093,38.9086003,-77.0404472,3011757964,Massachusetts Avenue Northwest
38.9085115,-77.0401879,3011758088,38.9085523,-77.0403069,3011758093,Massachusetts Avenue Northwest
38.908425,-77.039935,49800318,38.9085115,-77.0401879,3011758088,Massachusetts Avenue Northwest
38.9082581,-77.0394572,3011757958,38.908425,-77.039935,49800318,Massachusetts Avenue Northwest
38.9081727,-77.0392126,3011757953,38.9082581,-77.0394572,3011757958,Massachusetts Avenue Northwest
38.9081228,-77.0390697,3011757951,38.9081727,-77.0392126,3011757953,Massachusetts Avenue Northwest
38.9080149,-77.0387606,3011757949,38.9081228,-77.0390697,3011757951,Massachusetts Avenue Northwest
38.9079676,-77.0386253,2791267231,38.9080149,-77.0387606,3011757949,Massachusetts Avenue Northwest
38.9079366,-77.0385364,3356811059,38.9079676,-77.0386253,2791267231,Massachusetts Avenue Northwest
38.907925,-77.0385032,49770661,38.9079366,-77.0385364,3356811059,Massachusetts Avenue Northwest
38.9078749,-77.0383583,2791267228,38.907925,-77.0385032,49770661,Massachusetts Avenue Northwest
38.9077323,-77.0379461,4807100086,38.9078749,-77.0383583,2791267228,Massachusetts Avenue Northwest
38.907632,-77.037656,49800308,38.9077323,-77.0379461,4807100086,Massachusetts Avenue Northwest
38.9075341,-77.0374778,635178842,38.907632,-77.037656,49800308,Massachusetts Avenue Northwest
38.9074387,-77.0373174,1439363701,38.9075341,-77.0374778,635178842,Massachusetts Avenue Northwest
38.9073895,-77.0372372,4119577983,38.9074387,-77.0373174,1439363701,Massachusetts Avenue Northwest
38.907315,-77.0371211,635178847,38.9073895,-77.0372372,4119577983,Massachusetts Avenue Northwest
38.9072911,-77.0370851,4119582694,38.907315,-77.0371211,635178847,Massachusetts Avenue Northwest
38.907233,-77.0369974,635178850,38.9072911,-77.0370851,4119582694,Massachusetts Avenue Northwest
38.907137,-77.036875,49775489,38.907233,-77.0369974,635178850,Massachusetts Avenue Northwest
38.9070263,-77.0364036,49871716,38.9070583,-77.036295,49871713,Scott Circle Northwest
38.9070231,-77.0364399,49871718,38.9070263,-77.0364036,49871716,Scott Circle Northwest
38.907021,-77.036474,49871720,38.9070231,-77.0364399,49871718,Scott Circle Northwest
38.907021,-77.03653,49842938,38.907021,-77.036474,49871720,Scott Circle Northwest
38.9070192,-77.0365831,49871721,38.907021,-77.03653,49842938,Scott Circle Northwest
38.9070193,-77.0366255,49871722,38.9070192,-77.0365831,49871721,Scott Circle Northwest
38.9070207,-77.0366725,49871723,38.9070193,-77.0366255,49871722,Scott Circle Northwest
38.9070249,-77.036712,49871725,38.9070207,-77.0366725,49871723,Scott Circle Northwest
38.9070383,-77.0367765,4772576430,38.9070249,-77.036712,49871725,Scott Circle Northwest
38.9070544,-77.0367985,49871729,38.9070383,-77.0367765,4772576430,Scott Circle Northwest
38.9070765,-77.0368205,49871731,38.9070544,-77.0367985,49871729,Scott Circle Northwest
38.907094,-77.0368377,49871733,38.9070765,-77.0368205,49871731,Scott Circle Northwest
38.907137,-77.036875,49775489,38.907094,-77.0368377,49871733,Scott Circle Northwest
38.9029543,-77.0241393,49800271,38.9029543,-77.0239696,49784130,Massachusetts Avenue Northwest
38.9029604,-77.0242037,3012582993,38.9029543,-77.0241393,49800271,Massachusetts Avenue Northwest
38.9029753,-77.024272,3012582976,38.9029604,-77.0242037,3012582993,Massachusetts Avenue Northwest
38.9030024,-77.0243573,49800272,38.9029753,-77.024272,3012582976,Massachusetts Avenue Northwest
38.9031138,-77.0246633,5057073692,38.9030024,-77.0243573,49800272,Massachusetts Avenue Northwest
38.9032451,-77.0250405,4805651224,38.9031138,-77.0246633,5057073692,Massachusetts Avenue Northwest
38.9033114,-77.0252271,4001555105,38.9032451,-77.0250405,4805651224,Massachusetts Avenue Northwest
38.9033215,-77.0252533,4805651418,38.9033114,-77.0252271,4001555105,Massachusetts Avenue Northwest
38.9033794,-77.025404,4805651099,38.9033215,-77.0252533,4805651418,Massachusetts Avenue Northwest
38.9034097,-77.0254828,4805678544,38.9033794,-77.025404,4805651099,Massachusetts Avenue Northwest
38.9035373,-77.0258148,4805642675,38.9034097,-77.0254828,4805678544,Massachusetts Avenue Northwest
38.9036038,-77.0259876,49800282,38.9035373,-77.0258148,4805642675,Massachusetts Avenue Northwest
38.9037224,-77.026338,49800286,38.9036038,-77.0259876,49800282,Massachusetts Avenue Northwest
38.9039065,-77.0268721,2790566257,38.9037224,-77.026338,49800286,Massachusetts Avenue Northwest
38.9039612,-77.027032,49773544,38.9039065,-77.0268721,2790566257,Massachusetts Avenue Northwest
38.9040159,-77.0272049,2790566260,38.9039612,-77.027032,49773544,Massachusetts Avenue Northwest
38.9041698,-77.0276415,49734107,38.9040159,-77.0272049,2790566260,Massachusetts Avenue Northwest
38.9042838,-77.0279744,2790566286,38.9041698,-77.0276415,49734107,Massachusetts Avenue Northwest
38.9043261,-77.0280981,49800294,38.9042838,-77.0279744,2790566286,Massachusetts Avenue Northwest
38.9043622,-77.0282038,2790566288,38.9043261,-77.0280981,49800294,Massachusetts Avenue Northwest
38.9045844,-77.0288529,3025813904,38.9043622,-77.0282038,2790566288,Massachusetts Avenue Northwest
38.9046726,-77.0291058,4772578873,38.9045844,-77.0288529,3025813904,Massachusetts Avenue Northwest
38.9047525,-77.0293392,4772578876,38.9046726,-77.0291058,4772578873,Massachusetts Avenue Northwest
38.9047908,-77.0294466,2790566295,38.9047525,-77.0293392,4772578876,Massachusetts Avenue Northwest
38.9048494,-77.0296274,49800299,38.9047908,-77.0294466,2790566295,Massachusetts Avenue Northwest
38.9049091,-77.0297939,3660947570,38.9048494,-77.0296274,49800299,Massachusetts Avenue Northwest
38.9049632,-77.0299447,49800301,38.9049091,-77.0297939,3660947570,Massachusetts Avenue Northwest
38.9054454,-77.031262,262268731,38.9049632,-77.0299447,49800301,Massachusetts Avenue Northwest
38.9055728,-77.0315993,3130331303,38.9054454,-77.031262,262268731,Massachusetts Avenue Northwest
38.9058166,-77.0324272,3302325131,38.9055728,-77.0315993,3130331303,Massachusetts Avenue Northwest
38.9058832,-77.032623,262268730,38.9058166,-77.0324272,3302325131,Massachusetts Avenue Northwest
38.9063381,-77.0339317,610608625,38.9058832,-77.032623,262268730,Massachusetts Avenue Northwest
38.9063823,-77.0340597,610608379,38.9063381,-77.0339317,610608625,Massachusetts Avenue Northwest
38.906558,-77.034568,49764318,38.9063823,-77.0340597,610608379,Massachusetts Avenue Northwest
38.9065955,-77.0346759,49800263,38.906558,-77.034568,49764318,Massachusetts Avenue Northwest
38.906725,-77.035049,49800265,38.9065955,-77.0346759,49800263,Massachusetts Avenue Northwest
38.9067577,-77.0351428,1934640817,38.906725,-77.035049,49800265,Massachusetts Avenue Northwest
38.9068696,-77.0354396,49785425,38.9067577,-77.0351428,1934640817,Massachusetts Avenue Northwest
38.9069957,-77.0360053,292921601,38.9068696,-77.0354396,49785425,Massachusetts Avenue Northwest
38.9070583,-77.036295,49871713,38.9069957,-77.0360053,292921601,Massachusetts Avenue Northwest
38.9028936,-77.0239748,3001409628,38.9029543,-77.0239696,49784130,9th Street Northwest
38.9027369,-77.0239725,3001409629,38.9028936,-77.0239748,3001409628,9th Street Northwest
38.9025117,-77.0239722,49810840,38.9027369,-77.0239725,3001409629,9th Street Northwest
38.9022626,-77.0239713,2790566221,38.9025117,-77.0239722,49810840,9th Street Northwest
38.9022626,-77.0239713,2790566221,38.9021634,-77.0241556,2790566215,New York Avenue Northwest
38.9021126,-77.0239718,49810831,38.9021634,-77.0241556,2790566215,New York Avenue Northwest
38.9020159,-77.024153,876615383,38.9021126,-77.0239718,49810831,New York Avenue Northwest
38.9019494,-77.023963,2790566208,38.9020159,-77.024153,876615383,New York Avenue Northwest
38.9021126,-77.0239718,49810831,38.9021634,-77.0241556,2790566215,New York Avenue Northwest
38.9020159,-77.024153,876615383,38.9021126,-77.0239718,49810831,New York Avenue Northwest
38.9019494,-77.023963,2790566208,38.9020159,-77.024153,876615383,New York Avenue Northwest
38.9021412,-77.0242281,49886447,38.9021634,-77.0241556,2790566215,New York Avenue Northwest
38.90157,-77.0258608,3013427295,38.9021412,-77.0242281,49886447,New York Avenue Northwest
38.9015275,-77.0259823,49846816,38.90157,-77.0258608,3013427295,New York Avenue Northwest
38.9014801,-77.0261278,2790623981,38.9015275,-77.0259823,49846816,New York Avenue Northwest
38.9013621,-77.0264745,635118613,38.9014801,-77.0261278,2790623981,New York Avenue Northwest
38.9012249,-77.0268681,2790623889,38.9013621,-77.0264745,635118613,New York Avenue Northwest
38.9011669,-77.0270324,49773535,38.9012249,-77.0268681,2790623889,New York Avenue Northwest
38.9011029,-77.0272139,2790623880,38.9011669,-77.0270324,49773535,New York Avenue Northwest
38.9008549,-77.0279573,2790623853,38.9011029,-77.0272139,2790623880,New York Avenue Northwest
38.9008053,-77.0280845,49853878,38.9008549,-77.0279573,2790623853,New York Avenue Northwest
38.9007561,-77.0282166,2790623836,38.9008053,-77.0280845,49853878,New York Avenue Northwest
38.9003476,-77.029434,3664660191,38.9007561,-77.0282166,2790623836,New York Avenue Northwest
38.900284,-77.0296235,49813347,38.9003476,-77.029434,3664660191,New York Avenue Northwest
38.9002174,-77.0297913,3027616338,38.900284,-77.0296235,49813347,New York Avenue Northwest
38.9001006,-77.0301156,3027616056,38.9002174,-77.0297913,3027616338,New York Avenue Northwest
38.900085,-77.0301668,3027616123,38.9001006,-77.0301156,3027616056,New York Avenue Northwest
38.9000445,-77.0302824,3027616040,38.900085,-77.0301668,3027616123,New York Avenue Northwest
38.899999,-77.0304179,3027616043,38.9000445,-77.0302824,3027616040,New York Avenue Northwest
38.8999644,-77.030509,3752520796,38.899999,-77.0304179,3027616043,New York Avenue Northwest
38.8994976,-77.0317688,2790566149,38.8999644,-77.030509,3752520796,New York Avenue Northwest
38.8994359,-77.0319504,49745631,38.8994976,-77.0317688,2790566149,New York Avenue Northwest
38.8993768,-77.032136,2790566139,38.8994359,-77.0319504,49745631,New York Avenue Northwest
38.8992187,-77.0326024,3001411136,38.8993768,-77.032136,2790566139,New York Avenue Northwest
38.8989726,-77.0332939,3001411137,38.8992187,-77.0326024,3001411136,New York Avenue Northwest
38.8989138,-77.0334732,3028067377,38.8989726,-77.0332939,3001411137,New York Avenue Northwest
38.8988023,-77.0336478,876615335,38.8989138,-77.0334732,3028067377,New York Avenue Northwest
38.8987854,-77.0337674,2071884010,38.8988023,-77.0336478,876615335,Pennsylvania Avenue Northwest
38.8987853,-77.0337954,3378364625,38.8987854,-77.0337674,2071884010,Pennsylvania Ave NW
38.8987842,-77.0338721,49827605,38.8987853,-77.0337954,3378364625,Pennsylvania Avenue Northwest
38.8987838,-77.0341487,4071064286,38.8987842,-77.0338721,49827605,Pennsylvania Avenue Northwest
38.8987827,-77.0350194,3378364624,38.8987838,-77.0341487,4071064286,Pennsylvania Avenue Northwest
38.8987825,-77.035127,49774416,38.8987827,-77.0350194,3378364624,Pennsylvania Avenue Northwest
38.8987824,-77.0351837,4071055371,38.8987825,-77.035127,49774416,Pennsylvania Avenue Northwest
38.8987819,-77.0353806,3378364623,38.8987824,-77.0351837,4071055371,Pennsylvania Avenue Northwest
38.8987813,-77.0356575,2038794937,38.8987819,-77.0353806,3378364623,Pennsylvania Avenue Northwest
38.8987797,-77.0364311,3001411139,38.8987813,-77.0356575,2038794937,Pennsylvania Avenue Northwest
38.8987791,-77.0366731,3080254764,38.8987797,-77.0364311,3001411139,Pennsylvania Avenue Northwest
38.8987776,-77.0373919,2038794935,38.8987791,-77.0366731,3080254764,Pennsylvania Avenue Northwest
38.8987769,-77.0377225,3378364622,38.8987776,-77.0373919,2038794935,Pennsylvania Avenue Northwest
38.8987764,-77.0379741,2038794931,38.8987769,-77.0377225,3378364622,Pennsylvania Avenue Northwest
38.8987763,-77.0381579,4989174358,38.8987764,-77.0379741,2038794931,Pennsylvania Avenue Northwest
38.8987759,-77.0389317,4071064285,38.8987763,-77.0381579,4989174358,Pennsylvania Avenue Northwest
38.8987736,-77.0392308,4071064284,38.8987759,-77.0389317,4071064285,Pennsylvania Avenue Northwest
38.8987735,-77.039325,1920238584,38.8987736,-77.0392308,4071064284,Pennsylvania Avenue Northwest
38.8987732,-77.0394692,3006009946,38.8987735,-77.039325,1920238584,Pennsylvania Avenue Northwest
38.8972306,-77.0394713,3023648808,38.8971539,-77.0394714,2999157115,17th Street Northwest
38.8972713,-77.0394712,3215072478,38.8972306,-77.0394713,3023648808,17th Street Northwest
38.8973546,-77.0394711,49770764,38.8972713,-77.0394712,3215072478,17th Street Northwest
38.8975822,-77.0394708,3023648810,38.8973546,-77.0394711,49770764,17th Street Northwest
38.8979216,-77.0394704,2999157096,38.8975822,-77.0394708,3023648810,17th Street Northwest
38.89831,-77.0394698,49762225,38.8979216,-77.0394704,2999157096,17th Street Northwest
38.8986628,-77.0394693,2460844879,38.89831,-77.0394698,49762225,17th Street Northwest
38.8987732,-77.0394692,3006009946,38.8986628,-77.0394693,2460844879,17th Street Northwest
38.8968405,-77.0395371,2999157103,38.8971539,-77.0394714,2999157115,New York Avenue Northwest
38.896694,-77.0395616,2999157109,38.8968405,-77.0395371,2999157103,New York Avenue Northwest
38.8966346,-77.0395807,2999157099,38.896694,-77.0395616,2999157109,New York Avenue Northwest
38.8966067,-77.039601,2999157108,38.8966346,-77.0395807,2999157099,New York Avenue Northwest
38.8965794,-77.0396325,3215072475,38.8966067,-77.039601,2999157108,New York Avenue Northwest
38.8965636,-77.0396604,2999157104,38.8965794,-77.0396325,3215072475,New York Avenue Northwest
38.8965197,-77.0398052,2999157113,38.8965636,-77.0396604,2999157104,New York Avenue Northwest
38.8964564,-77.0399872,2999157110,38.8965197,-77.0398052,2999157113,New York Avenue Northwest
38.8964032,-77.0401075,49793337,38.8964564,-77.0399872,2999157110,New York Avenue Northwest
38.8964077,-77.039473,49770755,38.8964032,-77.0401075,49793337,New York Avenue Northwest
38.8964077,-77.039473,49770755,38.8964032,-77.0401075,49793337,New York Avenue Northwest
38.8959947,-77.0416079,4015419092,38.8959844,-77.0417107,49782040,New York Avenue Northwest
38.8960061,-77.0415421,262547637,38.8959947,-77.0416079,4015419092,New York Avenue Northwest
38.8960227,-77.0414842,3455526368,38.8960061,-77.0415421,262547637,New York Avenue Northwest
38.8960818,-77.0412649,3453942290,38.8960227,-77.0414842,3455526368,New York Avenue Northwest
38.8961627,-77.040981,3453944493,38.8960818,-77.0412649,3453942290,New York Avenue Northwest
38.8964032,-77.0401075,49793337,38.8961627,-77.040981,3453944493,New York Avenue Northwest
38.8925879,-77.0415986,2791548616,38.8921004,-77.0406979,49748775,Virginia Avenue Northwest
38.8926216,-77.0416705,4015360151,38.8925879,-77.0415986,2791548616,Virginia Avenue Northwest
38.8926523,-77.0417566,262543404,38.8926216,-77.0416705,4015360151,Virginia Avenue Northwest
38.8927413,-77.0417582,2791548619,38.8926523,-77.0417566,262543404,18th Street Northwest
38.8933116,-77.0417553,291684856,38.8927413,-77.0417582,2791548619,18th Street Northwest
38.8935281,-77.0417542,49750826,38.8933116,-77.0417553,291684856,18th Street Northwest
38.8935914,-77.041736,4015360152,38.8935281,-77.0417542,49750826,18th Street Northwest
38.8936593,-77.0417263,2791548641,38.8935914,-77.041736,4015360152,18th Street Northwest
38.8943293,-77.0417163,49767131,38.8936593,-77.0417263,2791548641,18th Street Northwest
38.8950165,-77.0417148,2999157100,38.8943293,-77.0417163,49767131,18th Street Northwest
38.8953891,-77.0417128,49782130,38.8950165,-77.0417148,2999157100,18th Street Northwest
38.8959844,-77.0417107,49782040,38.8953891,-77.0417128,49782130,18th Street Northwest
38.8925879,-77.0415986,2791548616,38.8921004,-77.0406979,49748775,Virginia Avenue Northwest
38.8926216,-77.0416705,4015360151,38.8925879,-77.0415986,2791548616,Virginia Avenue Northwest
38.8926523,-77.0417566,262543404,38.8926216,-77.0416705,4015360151,Virginia Avenue Northwest
38.8927292,-77.0419094,2791548620,38.8926523,-77.0417566,262543404,Virginia Avenue Northwest
38.8929364,-77.04231,4635571197,38.8927292,-77.0419094,2791548620,Virginia Avenue Northwest
38.893029,-77.0424889,4001510835,38.8929364,-77.04231,4635571197,Virginia Avenue Northwest
38.8935385,-77.0434792,49750830,38.893029,-77.0424889,4001510835,Virginia Avenue Northwest
38.8936304,-77.0435541,4015360171,38.8935385,-77.0434792,49750830,Virginia Avenue Northwest
38.8936916,-77.0436484,2791548644,38.8936304,-77.0435541,4015360171,Virginia Avenue Northwest
38.8938752,-77.0439913,4015360172,38.8936916,-77.0436484,2791548644,Virginia Avenue Northwest
38.8939218,-77.0440826,4015360173,38.8938752,-77.0439913,4015360172,Virginia Avenue Northwest
38.8940931,-77.044394,3007959748,38.8939218,-77.0440826,4015360173,Virginia Avenue Northwest
38.8942449,-77.044652,4015360175,38.8940931,-77.044394,3007959748,Virginia Avenue Northwest
38.8944016,-77.0448879,4015360174,38.8942449,-77.044652,4015360175,Virginia Avenue Northwest
38.8945811,-77.0451739,641127613,38.8944016,-77.0448879,4015360174,Virginia Avenue Northwest
38.8950591,-77.0460723,3455063998,38.8945811,-77.0451739,641127613,Virginia Avenue Northwest
38.895287,-77.0465073,3455064005,38.8950591,-77.0460723,3455063998,Virginia Avenue Northwest
38.8953777,-77.0466694,3007959508,38.895287,-77.0465073,3455064005,Virginia Avenue Northwest
38.895722,-77.0473349,641127608,38.8953777,-77.0466694,3007959508,Virginia Avenue Northwest
38.8960069,-77.0479163,641127614,38.895722,-77.0473349,641127608,Virginia Avenue Northwest
38.8964689,-77.0487579,3382186605,38.8960069,-77.0479163,641127614,Virginia Avenue Northwest
38.8964944,-77.0488043,641127584,38.8964689,-77.0487579,3382186605,Virginia Avenue Northwest
38.8967749,-77.0493755,641127616,38.8964944,-77.0488043,641127584,Virginia Avenue Northwest
38.897087,-77.049955,641127604,38.8967749,-77.0493755,641127616,Virginia Avenue Northwest
38.8972955,-77.0503395,641127605,38.897087,-77.049955,641127604,Virginia Avenue Northwest
38.8976788,-77.0510465,641127635,38.8972955,-77.0503395,641127605,Virginia Avenue Northwest
38.8979114,-77.051443,641127591,38.8976788,-77.0510465,641127635,Virginia Avenue Northwest
38.8981571,-77.0518847,4894487936,38.8979114,-77.051443,641127591,Virginia Avenue Northwest
38.898247,-77.0520463,641127623,38.8981571,-77.0518847,4894487936,Virginia Avenue Northwest
38.8983318,-77.0522051,2462385232,38.898247,-77.0520463,641127623,Virginia Avenue Northwest
38.8987897,-77.0530628,2462385202,38.8983318,-77.0522051,2462385232,Virginia Avenue Northwest
38.8988144,-77.0531091,641127574,38.8987897,-77.0530628,2462385202,Virginia Avenue Northwest
38.899188,-77.0538199,641127571,38.8988144,-77.0531091,641127574,Virginia Avenue Northwest
38.899226,-77.0538885,2462385179,38.899188,-77.0538199,641127571,Virginia Avenue Northwest
38.8993785,-77.0541638,641127521,38.899226,-77.0538885,2462385179,Virginia Avenue Northwest
38.900373,-77.055959,2462376166,38.8993785,-77.0541638,641127521,Virginia Avenue Northwest
38.9004509,-77.0560996,641107671,38.900373,-77.055959,2462376166,Virginia Avenue Northwest
38.9006715,-77.0565289,641107672,38.9004509,-77.0560996,641107671,Virginia Avenue Northwest
38.9008708,-77.0569648,647618727,38.9006715,-77.0565289,641107672,Virginia Avenue Northwest
38.9008958,-77.057056,647618729,38.9008708,-77.0569648,647618727,Virginia Avenue Northwest
38.9009209,-77.0571794,641108020,38.9008958,-77.057056,647618729,Virginia Avenue Northwest
38.9006722,-77.056714,641107659,38.9009209,-77.0571794,641108020,Virginia Avenue Northwest
38.9003768,-77.0561571,641107667,38.9006722,-77.056714,641107659,Virginia Avenue Northwest
38.9002192,-77.0560434,641127536,38.9003768,-77.0561571,641107667,
38.89976,-77.0552012,641127537,38.9002192,-77.0560434,641127536,
38.8992047,-77.0542115,641127538,38.89976,-77.0552012,641127537,
38.899115,-77.0540827,641127540,38.8992047,-77.0542115,641127538,
38.8990787,-77.0540448,2462385176,38.899115,-77.0540827,641127540,
38.8990148,-77.0539781,641127541,38.8990787,-77.0540448,2462385176,
